ID,#knockouts (pFBA),R_biomass_SC5_notrace (pFBA),R_EX_fum_e_ (pFBA),R_EX_glc_e_ (pFBA),BPCY (pFBA),CYIELD (pFBA),FVA~min~R_EX_fum_e_ (pFBA),FVA~max~R_EX_fum_e_ (pFBA),SOLUTION
sol_300#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.06855477795794078,0.7245248253048076,-1.15,0.04319099002068427,0.4200143914810479,0.7243885034263616,0.7245525099212485,YLR134W YGR087C YLR044C YNL241C YPL262W 
sol_301#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.06860389088563441,0.7241568654970606,-1.15,0.04319998137795077,0.4198010814475714,0.7240837798501975,0.7242476869756757,YKL029C YHR208W YGR244C YNL241C YPL262W 
sol_302#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.06887149740170694,0.7174966259670058,-1.15,0.0429696234878436,0.4159400730243512,0.7174235741525951,0.7175877808463677,YKL029C YJL121C YLR142W YGR244C YPL262W 
sol_303#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.06862219997877117,0.7240430957825797,-1.15,0.04320472183655718,0.4197351279899013,0.7239699878696655,0.7241340815345733,YKL029C YLR142W YGR244C YNL241C YPL262W 
sol_304#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.06885305555509608,0.7176126047550947,-1.15,0.04296506134107804,0.41600730710440276,0.7175395856408014,0.7177035430413032,YKL029C YHR208W YJL121C YPL262W YIL125W 
sol_305#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.06860388790194272,0.7241566087160215,-1.15,0.04319996418069994,0.419800932588998,0.7240834967089735,0.7242477595553419,YKL029C YHR208W YNL241C YPL262W YIL125W 
sol_306#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.06860388948621486,0.7241567450608167,-1.15,0.04319997331204291,0.419801011629459,0.7240836427276295,0.7242477209216999,YKL029C YHR208W YOR142W YNL241C YPL262W 
sol_307#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.06860388948621486,0.7241567450608167,-1.15,0.04319997331204291,0.419801011629459,0.7240836427276295,0.7242477209216999,YKL029C YHR208W YOR323C YNL241C YPL262W 
sol_308#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.06887149990488237,0.7174968403150394,-1.15,0.042969637886530986,0.4159401972840808,0.7174238186712711,0.7175877236446767,YKL029C YJL121C YLR142W YPL262W YIL125W 
sol_309#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.06884682355347083,0.717714925717168,-1.15,0.04296729813264547,0.4160666236041554,0.7175785616139214,0.7177426972949746,YKL029C YLR438W YJL121C YPL262W YIL125W 
sol_310#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],4.0,0.06887149990488237,0.7174968403150452,-1.15,0.04296963788653134,0.4159401972840842,0.7174238186712711,0.7175877236446767,YKL029C YJL121C YPL262W YIL125W 
sol_311#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.06862220048183451,0.7240431390646649,-1.15,0.04320472473599323,0.4197351530809652,0.7239700353415117,0.7241340674021649,YKL029C YLR142W YNL241C YPL262W YIL125W 
sol_312#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.0685977024361646,0.7242584208263023,-1.15,0.0432021422945471,0.4198599541022043,0.7241218875915705,0.724286141440663,YKL029C YLR438W YNL241C YPL262W YIL125W 
sol_313#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],4.0,0.06862219861876019,0.7240429787714893,-1.15,0.04320471399806601,0.4197350601573851,0.723969858439342,0.7241341144587337,YKL029C YNL241C YPL262W YIL125W 
sol_314#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.06887149776772819,0.7174966573096205,-1.15,0.04296962559326258,0.41594009119398295,0.717423604037129,0.7175877739025397,YKL029C YOR142W YJL121C YLR142W YPL262W 
sol_315#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],2.0,0.06887149637728888,0.7174965382456545,-1.15,0.04296961759521993,0.415940022171394,0.7174234757145739,0.7175878057855043,YJL121C YPL262W 
sol_316#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.06862219861876019,0.7240429787714215,-1.15,0.043204713998061965,0.41973506015734585,0.7239698584393387,0.7241341143423206,YKL029C YOR142W YLR142W YNL241C YPL262W 
sol_317#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],3.0,0.0686222003673441,0.7241063780094648,-1.15,0.043208498225249824,0.4197718133388202,0.723970028470824,0.7241340722274464,YKL106W YNL241C YPL262W 
sol_318#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],4.0,0.0686222003673441,0.7240431292142208,-1.15,0.04320472407611919,0.4197351473705628,0.723970028470824,0.7241340721110311,YML120C YKL192C YNL241C YPL262W 
sol_319#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],2.0,0.06862219906964433,0.7240430175641087,-1.15,0.043204716596756745,0.4197350826458602,0.7239699048904532,0.7241341032811298,YNL241C YPL262W 
